S.No,Institute Code,Institute Name,Place,Dist. Name,Region,College Type,Minority,Co- Educ.,Affil. to,Branch Code,fee,Convener Seats
188,CHTP,SREE CHAITANYA INST OF PHARM SCI,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,PHD,75000,10
189,CHTP,SREE CHAITANYA INST OF PHARM SCI,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,PHM,45000,21
190,CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,AIM,55000,42
191,CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,CSE,55000,84
192,CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,ECE,55000,84
193,CHTS,SREE CHAITANYA INST OF TECHNOLOGY SCIENCES,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,EEE,55000,42
194,CIPH,CHAITANYA INST OF PHARM SCI,KAZIPET,HNK,OU,PVT,NA,COED,KU,PHM,55000,28
195,CJIT,CHRISTU JYOTHI INSTITUTE OF TECHNOLOGY AND SCI,JANGAON,JGN,OU,PVT,CHR,COED,JNTUH,CIV,57000,42
196,CJIT,CHRISTU JYOTHI INSTITUTE OF TECHNOLOGY AND SCI,JANGAON,JGN,OU,PVT,CHR,COED,JNTUH,CSE,57000,84
197,CJIT,CHRISTU JYOTHI INSTITUTE OF TECHNOLOGY AND SCI,JANGAON,JGN,OU,PVT,CHR,COED,JNTUH,ECE,57000,84
198,CJIT,CHRISTU JYOTHI INSTITUTE OF TECHNOLOGY AND SCI,JANGAON,JGN,OU,PVT,CHR,COED,JNTUH,EEE,57000,42
199,CJIT,CHRISTU JYOTHI INSTITUTE OF TECHNOLOGY AND SCI,JANGAON,JGN,OU,PVT,CHR,COED,JNTUH,MEC,57000,42
200,CMRG,CMR TECHNICAL CAMPUS (AUTONOMOUS),KANDLAKOYA,MDL,OU,PVT,NA,COED,JNTUH,CSD,80000,126
201,CMRG,CMR TECHNICAL CAMPUS (AUTONOMOUS),KANDLAKOYA,MDL,OU,PVT,NA,COED,JNTUH,CSE,80000,168
202,CMRG,CMR TECHNICAL CAMPUS (AUTONOMOUS),KANDLAKOYA,MDL,OU,PVT,NA,COED,JNTUH,CSM,80000,126
203,CMRG,CMR TECHNICAL CAMPUS (AUTONOMOUS),KANDLAKOYA,MDL,OU,PVT,NA,COED,JNTUH,ECE,80000,126
204,CMRG,CMR TECHNICAL CAMPUS (AUTONOMOUS),KANDLAKOYA,MDL,OU,PVT,NA,COED,JNTUH,INF,80000,84
205,CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,OU,PVT,NA,COED,JNTUH,CIV,100000,42
206,CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,OU,PVT,NA,COED,JNTUH,CSC,100000,84
207,CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,OU,PVT,NA,COED,JNTUH,CSE,100000,168
208,CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,OU,PVT,NA,COED,JNTUH,CSM,100000,84
209,CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,OU,PVT,NA,COED,JNTUH,ECE,100000,168
210,CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,OU,PVT,NA,COED,JNTUH,EEE,100000,42
211,CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,OU,PVT,NA,COED,JNTUH,INF,100000,42
212,CMRK,C M R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,OU,PVT,NA,COED,JNTUH,MEC,100000,42
213,CMRM,CMR INSTITUTE OF TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,OU,PVT,NA,COED,JNTUH,CSD,90000,126
214,CMRM,CMR INSTITUTE OF TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,OU,PVT,NA,COED,JNTUH,CSE,90000,168
215,CMRM,CMR INSTITUTE OF TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,OU,PVT,NA,COED,JNTUH,CSM,90000,126
216,CMRM,CMR INSTITUTE OF TECHNOLOGY (AUTONOMOUS),KANDLAKOYA,MDL,OU,PVT,NA,COED,JNTUH,ECE,90000,168
217,CMRN,CMR ENGG COLLEGE (AUTONOMOUS),KANDLAKOYA,MDL,OU,PVT,NA,COED,JNTUH,CSC,75000,42
218,CMRN,CMR ENGG COLLEGE (AUTONOMOUS),KANDLAKOYA,MDL,OU,PVT,NA,COED,JNTUH,CSD,75000,84
219,CMRN,CMR ENGG COLLEGE (AUTONOMOUS),KANDLAKOYA,MDL,OU,PVT,NA,COED,JNTUH,CSE,75000,168
220,CMRN,CMR ENGG COLLEGE (AUTONOMOUS),KANDLAKOYA,MDL,OU,PVT,NA,COED,JNTUH,CSM,75000,126
221,CMRN,CMR ENGG COLLEGE (AUTONOMOUS),KANDLAKOYA,MDL,OU,PVT,NA,COED,JNTUH,ECE,75000,168
222,CMRN,CMR ENGG COLLEGE (AUTONOMOUS),KANDLAKOYA,MDL,OU,PVT,NA,COED,JNTUH,INF,75000,84
223,CMRP,C M R COLL OF PHARMACY,KANDLAKOYA,MDL,OU,PVT,NA,COED,JNTUH,PHD,100000,10
224,CMRP,C M R COLL OF PHARMACY,KANDLAKOYA,MDL,OU,PVT,NA,COED,JNTUH,PHM,90000,35
225,CVMP,CVM COLLEGE OF PHARMACY,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,PHM,45000,21
226,CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CIV,115000,42
227,CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSC,115000,42
228,CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSD,115000,84
229,CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSE,115000,210
230,CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSI,115000,84
231,CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSM,115000,84
232,CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,ECE,115000,84
233,CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,EEE,115000,42
234,CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,EIE,115000,42
235,CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,INF,115000,84
236,CVRH,CVR COLLEGE OF ENGINEERING,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,MEC,115000,42
237,CVSR,ANURAG UNIVERSITY,GHATKESAR,MDL,OU,PVT,NA,COED,ANURAG UNIVERSITY,AI,125000,42
238,CVSR,ANURAG UNIVERSITY,GHATKESAR,MDL,OU,PVT,NA,COED,ANURAG UNIVERSITY,CHE,125000,42
239,CVSR,ANURAG UNIVERSITY,GHATKESAR,MDL,OU,PVT,NA,COED,ANURAG UNIVERSITY,CIV,125000,126
240,CVSR,ANURAG UNIVERSITY,GHATKESAR,MDL,OU,PVT,NA,COED,ANURAG UNIVERSITY,CSE,125000,168
241,CVSR,ANURAG UNIVERSITY,GHATKESAR,MDL,OU,PVT,NA,COED,ANURAG UNIVERSITY,ECE,125000,168
242,CVSR,ANURAG UNIVERSITY,GHATKESAR,MDL,OU,PVT,NA,COED,ANURAG UNIVERSITY,EEE,125000,84
243,CVSR,ANURAG UNIVERSITY,GHATKESAR,MDL,OU,PVT,NA,COED,ANURAG UNIVERSITY,INF,125000,126
244,CVSR,ANURAG UNIVERSITY,GHATKESAR,MDL,OU,PVT,NA,COED,ANURAG UNIVERSITY,MEC,125000,168
245,CVSR,ANURAG UNIVERSITY,GHATKESAR,MDL,OU,PVT,NA,COED,ANURAG UNIVERSITY,PHD,68000,10
246,CVSR,ANURAG UNIVERSITY,GHATKESAR,MDL,OU,PVT,NA,COED,ANURAG UNIVERSITY,PHM,75000,35
247,DARE,DARIPALLY ANANTHA RAMULU COLLOF ENGGAND TECH,KHAMMAM,KHM,OU,PVT,NA,COED,JNTUH,CSE,42000,21
248,DCET,DECCAN COLLEGE OF ENGINEERING AND TECHNOLOGY,DARUSSALAM,HYD,OU,PVT,MUS,COED,OU,CIV,72000,84
249,DCET,DECCAN COLLEGE OF ENGINEERING AND TECHNOLOGY,DARUSSALAM,HYD,OU,PVT,MUS,COED,OU,CSE,72000,63
250,DCET,DECCAN COLLEGE OF ENGINEERING AND TECHNOLOGY,DARUSSALAM,HYD,OU,PVT,MUS,COED,OU,ECE,72000,63
251,DCET,DECCAN COLLEGE OF ENGINEERING AND TECHNOLOGY,DARUSSALAM,HYD,OU,PVT,MUS,COED,OU,EEE,72000,42
252,DCET,DECCAN COLLEGE OF ENGINEERING AND TECHNOLOGY,DARUSSALAM,HYD,OU,PVT,MUS,COED,OU,EIE,72000,28
253,DCET,DECCAN COLLEGE OF ENGINEERING AND TECHNOLOGY,DARUSSALAM,HYD,OU,PVT,MUS,COED,OU,INF,72000,42
254,DCET,DECCAN COLLEGE OF ENGINEERING AND TECHNOLOGY,DARUSSALAM,HYD,OU,PVT,MUS,COED,OU,IPE,72000,28
255,DCET,DECCAN COLLEGE OF ENGINEERING AND TECHNOLOGY,DARUSSALAM,HYD,OU,PVT,MUS,COED,OU,MEC,72000,84
256,DIPS,DHANVANTHARI INST OF PHARM SCI,KOTHAGUDEM,KGM,OU,PVT,NA,COED,JNTUH,PHM,52000,35
257,DNVP,DHANVANTHARI COLLEGE OF PHARM SCI,MAHABUBNAGAR,MBN,OU,PVT,NA,COED,PLMU,PHM,52000,21
258,DRKC,D R K COLLEGE OF ENGINEERING AND TECHNOLOGY,BOWRAMPET,MDL,OU,PVT,NA,COED,JNTUH,CIV,45000,42
259,DRKC,D R K COLLEGE OF ENGINEERING AND TECHNOLOGY,BOWRAMPET,MDL,OU,PVT,NA,COED,JNTUH,CSC,45000,42
260,DRKC,D R K COLLEGE OF ENGINEERING AND TECHNOLOGY,BOWRAMPET,MDL,OU,PVT,NA,COED,JNTUH,CSD,45000,42
261,DRKC,D R K COLLEGE OF ENGINEERING AND TECHNOLOGY,BOWRAMPET,MDL,OU,PVT,NA,COED,JNTUH,CSE,45000,126
262,DRKC,D R K COLLEGE OF ENGINEERING AND TECHNOLOGY,BOWRAMPET,MDL,OU,PVT,NA,COED,JNTUH,ECE,45000,42
263,DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,OU,PVT,NA,COED,JNTUH,CSD,55000,42
264,DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,OU,PVT,NA,COED,JNTUH,CSE,55000,84
265,DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,OU,PVT,NA,COED,JNTUH,CSM,55000,42
266,DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,OU,PVT,NA,COED,JNTUH,ECE,55000,42
267,DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,OU,PVT,NA,COED,JNTUH,EEE,55000,21
268,DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,OU,PVT,NA,COED,JNTUH,MEC,55000,42
269,DSOP,DECCAN SCHOOL OF PHARMACY,NAMPALLY,HYD,OU,PVT,MUS,COED,OU,PHD,75000,10
270,DSOP,DECCAN SCHOOL OF PHARMACY,NAMPALLY,HYD,OU,PVT,MUS,COED,OU,PHM,70000,35
271,ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,OU,PVT,NA,COED,JNTUH,CIV,65000,42
272,ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,OU,PVT,NA,COED,JNTUH,CSC,65000,42
273,ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,OU,PVT,NA,COED,JNTUH,CSD,65000,42
274,ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,OU,PVT,NA,COED,JNTUH,CSE,65000,84
275,ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,OU,PVT,NA,COED,JNTUH,CSM,65000,42
276,ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,OU,PVT,NA,COED,JNTUH,ECE,65000,42
277,ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,OU,PVT,NA,COED,JNTUH,EEE,65000,42
278,ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,OU,PVT,NA,COED,JNTUH,MEC,65000,42
279,GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,OU,PVT,NA,COED,JNTUH,CIV,75000,42
280,GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,OU,PVT,NA,COED,JNTUH,CSE,75000,42
281,GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,OU,PVT,NA,COED,JNTUH,ECE,75000,21
282,GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,OU,PVT,NA,COED,JNTUH,EEE,75000,21
283,GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,OU,PVT,NA,COED,JNTUH,MEC,75000,42
284,GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,OU,PVT,NA,COED,JNTUH,MIN,75000,42
285,GATP,GATE INSTITUTE OF PHARAMACEUTICAL SCIENCES,KODAD,SRP,OU,PVT,NA,COED,JNTUH,PHM,80000,21
286,GBCP,GLOBAL COLLEGE OF PHARMACY,CHILKUR,RR,OU,PVT,NA,COED,JNTUH,PHM,55000,21
287,GBNP,GURRAM BALANARSAIAH INST OF PHARMACY,GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,PHD,68000,10
288,GBNP,GURRAM BALANARSAIAH INST OF PHARMACY,GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,PHM,50000,21
289,GCPK,GEETHANJALI COLL OF PHARM,KEESARA,MDL,OU,PVT,NA,COED,JNTUH,PHD,110000,10
290,GCPK,GEETHANJALI COLL OF PHARM,KEESARA,MDL,OU,PVT,NA,COED,JNTUH,PHM,70000,35
291,GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY,KEESARA,MDL,OU,PVT,NA,COED,JNTUH,CIV,102000,42
292,GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY,KEESARA,MDL,OU,PVT,NA,COED,JNTUH,CSC,102000,42
293,GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY,KEESARA,MDL,OU,PVT,NA,COED,JNTUH,CSD,102000,42
294,GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY,KEESARA,MDL,OU,PVT,NA,COED,JNTUH,CSE,102000,168
295,GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY,KEESARA,MDL,OU,PVT,NA,COED,JNTUH,CSM,102000,42
296,GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY,KEESARA,MDL,OU,PVT,NA,COED,JNTUH,CSO,102000,42
297,GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY,KEESARA,MDL,OU,PVT,NA,COED,JNTUH,ECE,102000,168
298,GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY,KEESARA,MDL,OU,PVT,NA,COED,JNTUH,EEE,102000,42
299,GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY,KEESARA,MDL,OU,PVT,NA,COED,JNTUH,INF,102000,42
300,GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY,KEESARA,MDL,OU,PVT,NA,COED,JNTUH,MEC,102000,42
301,GJCP,GYANA JYOTHI COLLEGE OF PHARMACY,UPPAL,MDL,OU,PVT,NA,COED,JNTUH,PHM,55000,35
302,GLND,GLAND INST OF PHARACEUTICAL SCIENCES,KOTHAPET,MED,OU,PVT,NA,COED,JNTUH,PHM,50000,35
303,GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY,CHILKUR,RR,OU,PVT,NA,COED,JNTUH,CIV,50000,42
304,GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY,CHILKUR,RR,OU,PVT,NA,COED,JNTUH,CSE,50000,42
305,GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY,CHILKUR,RR,OU,PVT,NA,COED,JNTUH,CSM,50000,42
306,GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY,CHILKUR,RR,OU,PVT,NA,COED,JNTUH,ECE,50000,42
307,GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY,CHILKUR,RR,OU,PVT,NA,COED,JNTUH,MEC,50000,42
308,GLWC,GOKARAJU LAILAVATHI WOMENS ENGINEERING COLLEGE,BACHUPALLY,MDL,OU,PVT,NA,GIRLS,OU,CSE,35000,126
309,GLWC,GOKARAJU LAILAVATHI WOMENS ENGINEERING COLLEGE,BACHUPALLY,MDL,OU,PVT,NA,GIRLS,OU,INF,35000,84
310,GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CIV,94000,84
311,GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSC,94000,42
312,GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSE,94000,126
313,GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSM,94000,42
314,GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,ECE,94000,84
315,GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,EEE,94000,42
316,GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,INF,94000,42
317,GNIT,GURUNANAK INST OF TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,MEC,94000,84
318,GNPT,GANAPATHI ENGINEERING COLLGE,WARANGAL,WGL,OU,PVT,NA,COED,JNTUH,CSC,45000,42
319,GNPT,GANAPATHI ENGINEERING COLLGE,WARANGAL,WGL,OU,PVT,NA,COED,JNTUH,CSE,45000,42
320,GNPT,GANAPATHI ENGINEERING COLLGE,WARANGAL,WGL,OU,PVT,NA,COED,JNTUH,CSM,45000,42
321,GNPT,GANAPATHI ENGINEERING COLLGE,WARANGAL,WGL,OU,PVT,NA,COED,JNTUH,ECE,45000,21
322,GNPT,GANAPATHI ENGINEERING COLLGE,WARANGAL,WGL,OU,PVT,NA,COED,JNTUH,EEE,45000,21
323,GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,RAYADURG,HYD,OU,PVT,NA,GIRLS,JNTUH,CSD,122000,42
324,GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,RAYADURG,HYD,OU,PVT,NA,GIRLS,JNTUH,CSE,122000,126
325,GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,RAYADURG,HYD,OU,PVT,NA,GIRLS,JNTUH,CSM,122000,42
326,GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,RAYADURG,HYD,OU,PVT,NA,GIRLS,JNTUH,CST,122000,42
327,GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,RAYADURG,HYD,OU,PVT,NA,GIRLS,JNTUH,ECE,122000,126
328,GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,RAYADURG,HYD,OU,PVT,NA,GIRLS,JNTUH,EEE,122000,84
329,GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,RAYADURG,HYD,OU,PVT,NA,GIRLS,JNTUH,ETM,122000,42
330,GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,RAYADURG,HYD,OU,PVT,NA,GIRLS,JNTUH,INF,122000,84
331,GPRP,G P R COLLEGE OF PHARMACY,MEHDIPATNAM,HYD,OU,PVT,NA,COED,OU,PHD,68000,10
332,GPRP,G P R COLLEGE OF PHARMACY,MEHDIPATNAM,HYD,OU,PVT,NA,COED,OU,PHM,90000,21
333,GRCP,GOKARAJU RANGARAJU COLLEGE OF PHARMACY,BACHUPALLI,MDL,OU,PVT,NA,COED,OU,PHM,65000,35
334,GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,OU,PVT,NA,COED,JNTUH,CIV,122000,42
335,GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,OU,PVT,NA,COED,JNTUH,CSB,122000,42
336,GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,OU,PVT,NA,COED,JNTUH,CSD,122000,42
337,GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,OU,PVT,NA,COED,JNTUH,CSE,122000,252
338,GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,OU,PVT,NA,COED,JNTUH,CSM,122000,126
339,GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,OU,PVT,NA,COED,JNTUH,ECE,122000,126
340,GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,OU,PVT,NA,COED,JNTUH,EEE,122000,42
341,GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,OU,PVT,NA,COED,JNTUH,INF,122000,126
342,GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,MIYAPUR,MDL,OU,PVT,NA,COED,JNTUH,MEC,122000,42
343,GURU,GURUNANAK INSTTECH CAMPUS,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,AID,107000,42
344,GURU,GURUNANAK INSTTECH CAMPUS,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CIV,107000,126
345,GURU,GURUNANAK INSTTECH CAMPUS,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSC,107000,42
346,GURU,GURUNANAK INSTTECH CAMPUS,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSD,107000,42
347,GURU,GURUNANAK INSTTECH CAMPUS,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSE,107000,210
348,GURU,GURUNANAK INSTTECH CAMPUS,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSM,107000,42
349,GURU,GURUNANAK INSTTECH CAMPUS,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSO,107000,42
350,GURU,GURUNANAK INSTTECH CAMPUS,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,ECE,107000,210
351,GURU,GURUNANAK INSTTECH CAMPUS,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,EEE,107000,84
352,GURU,GURUNANAK INSTTECH CAMPUS,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,INF,107000,42
353,GURU,GURUNANAK INSTTECH CAMPUS,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,MEC,107000,126
354,GURU,GURUNANAK INSTTECH CAMPUS,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,PHD,115000,10
355,GURU,GURUNANAK INSTTECH CAMPUS,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,PHM,83000,35
356,HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT,MEDCHAL,MDL,OU,PVT,NA,COED,JNTUH,CSC,82000,42
357,HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT,MEDCHAL,MDL,OU,PVT,NA,COED,JNTUH,CSD,82000,42
358,HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT,MEDCHAL,MDL,OU,PVT,NA,COED,JNTUH,CSE,82000,84
359,HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT,MEDCHAL,MDL,OU,PVT,NA,COED,JNTUH,CSM,82000,42
360,HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT,MEDCHAL,MDL,OU,PVT,NA,COED,JNTUH,CSO,82000,42
361,HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT,MEDCHAL,MDL,OU,PVT,NA,COED,JNTUH,ECE,82000,42
362,HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT,MEDCHAL,MDL,OU,PVT,NA,COED,JNTUH,EEE,82000,42
363,HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT,MEDCHAL,MDL,OU,PVT,NA,COED,JNTUH,MEC,82000,42
364,HMIP,HOLY MARY INST OF TECH AND SCI - BPHARM,KEESARA,MDL,OU,PVT,NA,COED,JNTUH,PHD,68000,10
365,HMIP,HOLY MARY INST OF TECH AND SCI - BPHARM,KEESARA,MDL,OU,PVT,NA,COED,JNTUH,PHM,55000,35
366,HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE,KEESARA,MDL,OU,PVT,NA,COED,JNTUH,CIV,66000,42
367,HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE,KEESARA,MDL,OU,PVT,NA,COED,JNTUH,CSD,66000,42
368,HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE,KEESARA,MDL,OU,PVT,NA,COED,JNTUH,CSE,66000,126
369,HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE,KEESARA,MDL,OU,PVT,NA,COED,JNTUH,CSM,66000,42
370,HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE,KEESARA,MDL,OU,PVT,NA,COED,JNTUH,CSO,66000,42
371,HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE,KEESARA,MDL,OU,PVT,NA,COED,JNTUH,CSW,66000,42
372,HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE,KEESARA,MDL,OU,PVT,NA,COED,JNTUH,ECE,66000,84
373,HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE,KEESARA,MDL,OU,PVT,NA,COED,JNTUH,EEE,66000,42
374,HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE,KEESARA,MDL,OU,PVT,NA,COED,JNTUH,MEC,66000,42
375,IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,ANE,90000,84
